Documento,Placeholder,Linha,Contexto,Severidade,Status,Preenchido Com,Data
GO_LIVE_CHECKLIST.md,[ ],393,- [ ] Payment: $25 USD processado ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],394,- [ ] Identity verification: COMPLETED,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],395,- [ ] Account status: APPROVED ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],396,- [ ] Developer ID: ________________________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],397,- [ ] Date created: ________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],400,- [ ] App name:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],401,"- [ ] English: ""NEXUS""",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],402,"- [ ] Português: ""NEXUS""",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],403,- [ ] Character limit: 50 chars max ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],405,- [ ] Description:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],406,- [ ] Short (80 chars max): [written + approved],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[written + approved],406,- [ ] Short (80 chars max): [written + approved],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],407,- [ ] Full (4000 chars max): [written + approved],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[written + approved],407,- [ ] Full (4000 chars max): [written + approved],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],408,- [ ] Languages: English + Portuguese,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],409,- [ ] Marketing keywords: [5-10 keywords listed],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],411,- [ ] Screenshots (CRITICAL):,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],412,- [ ] Count: 4-8 screenshots,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],413,- [ ] Resolution: 1080x1920px (9:16) or 1440x2560px,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],414,"- [ ] Format: PNG, JPG",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],415,- [ ] Languages: English + Portuguese versions,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],416,"- [ ] Content: app UI, key features, value prop",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],417,- [ ] Files uploaded: [list file names],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],418,- [ ] Approval status: [approved/pending],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[approved/pending],418,- [ ] Approval status: [approved/pending],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],420,- [ ] Promotional graphic:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],421,- [ ] Dimensions: 1024x500px,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],422,"- [ ] Format: PNG, JPG",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],423,- [ ] Content: branding + key features,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],424,- [ ] File: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[uploaded ✅],424,- [ ] File: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],426,- [ ] App icon:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],427,- [ ] Dimensions: 512x512px,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],428,- [ ] Format: PNG (transparent background),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],429,- [ ] File: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[uploaded ✅],429,- [ ] File: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],430,- [ ] No text overlay: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],431,- [ ] Design compliant: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],433,- [ ] Feature graphic (optional):,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],434,- [ ] Dimensions: 1024x500px,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],435,- [ ] File: [uploaded if included],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[uploaded if included],435,- [ ] File: [uploaded if included],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],438,- [ ] Privacy policy:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],439,- [ ] URL: `https://nexus.app/privacy`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],440,- [ ] Publicly accessible: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],441,- [ ] LGPD compliant: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],442,- [ ] GDPR compliant: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],443,- [ ] Google Play requirements met: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],445,- [ ] Support contact:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],446,- [ ] Email: `support@nexus.app`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],447,- [ ] Active & monitored: 24/7,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],448,- [ ] Response SLA: <24 hours,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],450,- [ ] Terms of Service (if applicable):,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],451,- [ ] URL: `https://nexus.app/terms`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],452,- [ ] Publicly accessible: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],453,- [ ] Linked in Privacy Policy: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],455,- [ ] Content rating:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],456,- [ ] Questionnaire completed: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],457,"- [ ] Category: [specify: Productivity, Games, etc]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,"[specify: Productivity, Games, etc]",457,"- [ ] Category: [specify: Productivity, Games, etc]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],458,- [ ] Content rating: [resulting rating],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[resulting rating],458,- [ ] Content rating: [resulting rating],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],459,- [ ] Content descriptors: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[list],459,- [ ] Content descriptors: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],460,- [ ] Date approved: ________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],463,- [ ] APK/AAB Preparation:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],464,- [ ] Format: App Bundle (AAB recommended),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],465,- [ ] Signing key:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],466,- [ ] Store: `nexus-prod-keystore.jks`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],467,- [ ] Alias: `nexus-prod-key`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],468,"- [ ] Password: [secure, NOT in git]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,"[secure, NOT in git]",468,"- [ ] Password: [secure, NOT in git]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],469,- [ ] Key algorithm: RSA,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],470,- [ ] Validity: [expiry date],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[expiry date],470,- [ ] Validity: [expiry date],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],472,- [ ] Build configuration:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],473,- [ ] `versionCode`: 1 (increment for each release),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],474,"- [ ] `versionName`: ""1.0.0"" (semantic versioning)",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],475,- [ ] `minSdkVersion`: 24 (Android 7.0+),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],476,- [ ] `targetSdkVersion`: 35 (current recommended),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],477,- [ ] `compileSdkVersion`: 35,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],479,- [ ] File details:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],480,- [ ] File path: [location of AAB],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[location of AAB],480,- [ ] File path: [location of AAB],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],481,- [ ] File size: [XX MB],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[XX MB],481,- [ ] File size: [XX MB],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],482,- [ ] Upload date: ________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],484,- [ ] Release notes:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],485,- [ ] v1.0.0 release notes: [written],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[written],485,- [ ] v1.0.0 release notes: [written],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],486,- [ ] Language: English + Portuguese,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],487,- [ ] Published: ________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],490,- [ ] Pre-launch report:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],491,- [ ] Generated by Play Console: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],492,- [ ] Device compatibility: [verify list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[verify list],492,- [ ] Device compatibility: [verify list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],493,- [ ] Screen sizes supported: all required ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],494,- [ ] Graphics support: all required ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],496,- [ ] Testing on real devices:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],497,- [ ] Android 13 tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],498,- [ ] Android 14 tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],499,- [ ] Android 15 tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],500,"- [ ] Tablet (7""+) tested: ✅",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],501,- [ ] Performance tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[iOS],505,### 3.2 APPLE APP STORE [iOS],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],508,- [ ] Account criada,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],509,- [ ] Email: [apple-id@domain.com],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[apple-id@domain.com],509,- [ ] Email: [apple-id@domain.com],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],510,- [ ] Annual fee: $99 USD paid ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],511,- [ ] Team ID: ________________________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],512,- [ ] Account status: ACTIVE ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],513,- [ ] Date created: ________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],516,- [ ] Bundle Identifier:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],517,- [ ] ID: `com.nexus.app` (or similar),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],518,- [ ] Status: Confirmed,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],519,- [ ] App ID created in Apple Developer account: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],521,- [ ] App metadata:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],522,"- [ ] App name: ""NEXUS""",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],523,- [ ] Subtitle: [optional subtitle],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[optional subtitle],523,- [ ] Subtitle: [optional subtitle],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],524,- [ ] Description (4000 chars): [written + approved],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[written + approved],524,- [ ] Description (4000 chars): [written + approved],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],525,"- [ ] Keywords: [5-10 keywords, English + Portuguese]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],526,- [ ] Category: [specify category],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[specify category],526,- [ ] Category: [specify category],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],527,- [ ] Languages: English + Portuguese,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],529,- [ ] Screenshots (CRITICAL):,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],530,- [ ] Set 1 (English):,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],531,"- [ ] iPhone 6.7"": 6 screenshots, 1290x2796px",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],532,"- [ ] iPhone 5.5"": 6 screenshots, 1242x2208px (fallback)",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],533,"- [ ] iPad 12.9"": 6 screenshots, 2048x2732px (if needed)",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],534,"- [ ] Content: UI, features, value proposition",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],535,- [ ] Files: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[uploaded ✅],535,- [ ] Files: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],537,- [ ] Set 2 (Português):,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],538,- [ ] Same resolutions as English,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],539,- [ ] Localized screenshots: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[uploaded ✅],539,- [ ] Localized screenshots: [uploaded ✅],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],541,- [ ] App Preview (video):,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],542,"- [ ] Resolution: 1290x2796px for iPhone 6.7""",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],543,- [ ] Duration: 15-30 seconds,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],544,"- [ ] File: [MP4, uploaded if included]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,"[MP4, uploaded if included]",544,"- [ ] File: [MP4, uploaded if included]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],545,- [ ] Content: app in action,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],548,- [ ] Privacy policy:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],549,- [ ] URL: `https://nexus.app/privacy`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],550,- [ ] Publicly accessible: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],551,- [ ] Privacy practices disclosure: [submitted],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[submitted],551,- [ ] Privacy practices disclosure: [submitted],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],552,- [ ] Approved by Apple: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],554,- [ ] Support contact:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],555,- [ ] Email: `support@nexus.app`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],556,- [ ] Website: `https://nexus.app/support`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],557,- [ ] Active & monitored: 24/7,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],559,- [ ] Terms of Service:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],560,- [ ] URL: `https://nexus.app/terms`,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],561,- [ ] Publicly accessible: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],562,- [ ] Linked in app: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],564,- [ ] Age rating:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],565,- [ ] Questionnaire completed: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],566,"- [ ] Resulting rating: [4+, 12+, 17+]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,"[4+, 12+, 17+]",566,"- [ ] Resulting rating: [4+, 12+, 17+]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],567,- [ ] Content warnings: [if applicable],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[if applicable],567,- [ ] Content warnings: [if applicable],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],568,- [ ] Date approved: ________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],571,- [ ] Xcode Project:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],572,- [ ] Project version: 1.0,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],573,- [ ] Build number: 1 (increment each build),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],574,- [ ] iOS deployment target: iOS 17.0+ (April 2026 requirement),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],575,- [ ] SDK version: 18.0 (current Xcode SDK),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],576,- [ ] Swift version: 5.9 or later,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],577,"- [ ] Minimum iOS: [specify, e.g., iOS 16.0]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,"[specify, e.g., iOS 16.0]",577,"- [ ] Minimum iOS: [specify, e.g., iOS 16.0]",🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],579,- [ ] Code signing:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],580,- [ ] Provisioning profile: valid & current ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],581,- [ ] Certificate: Apple Distribution certificate (not expired),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],582,- [ ] Expiry: [date],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],583,- [ ] Renewal: [schedule before expiry],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[schedule before expiry],583,- [ ] Renewal: [schedule before expiry],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],585,- [ ] Build artifacts:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],586,- [ ] IPA file: [location],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[location],586,- [ ] IPA file: [location],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],587,- [ ] Size: [XX MB],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[XX MB],587,- [ ] Size: [XX MB],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],588,- [ ] Architecture: arm64 only (Xcode automatic),🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],589,- [ ] Build date: ________,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],592,- [ ] PrivacyInfo.xcprivacy:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],593,- [ ] File included in Xcode project: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],594,- [ ] Required reason APIs declared: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[list],594,- [ ] Required reason APIs declared: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],595,- [ ] Third-party SDKs declared: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[list],595,- [ ] Third-party SDKs declared: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],596,- [ ] Data collection declared: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[list],596,- [ ] Data collection declared: [list],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],597,- [ ] Tracking domains declared: [if applicable],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[if applicable],597,- [ ] Tracking domains declared: [if applicable],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],598,- [ ] Signature: [automatically signed by Xcode],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[automatically signed by Xcode],598,- [ ] Signature: [automatically signed by Xcode],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],601,- [ ] Device testing:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],602,- [ ] iPhone 15 Pro tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],603,- [ ] iPhone 15 tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],604,- [ ] iPhone SE tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],605,- [ ] iPad Air tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],606,- [ ] iOS 17 tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],607,- [ ] iOS 18 (beta) tested: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],609,- [ ] App Store validation:,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],610,- [ ] Validate App Store Build (Xcode): PASSED ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],611,- [ ] No warnings or errors: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],612,- [ ] IPA uploaded to App Store: ✅,🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],615,- [ ] Review notes: [provide context for App Review team],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[provide context for App Review team],615,- [ ] Review notes: [provide context for App Review team],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],616,- [ ] Demo account (if required): [credentials],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[credentials],616,- [ ] Demo account (if required): [credentials],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[ ],617,- [ ] Test user flow: [step-by-step instructions],🟢 MÉDIO,⏳ Pendente,,
GO_LIVE_CHECKLIST.md,[step-by-step instructions],617,- [ ] Test user flow: [step-by-step instructions],🟢 MÉDIO,⏳ Pendente,,
